,iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
73678,SGP,Asia,Singapore,11/1/2021,58929,22,29.714,29,0,0,10072.743,3.76,5.079,4.957,0,0,1.15,,,,,,,,,,5837181,997.75,,31327,5.355,0.001,1054.3,samples tested,3400,3400,,,,0.06,0.06,,,45.37,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938
73679,SGP,Asia,Singapore,12/1/2021,58946,17,28.143,29,0,0,10075.649,2.906,4.81,4.957,0,0,1.12,,,,,,,,,,,,,31422,5.371,0.001,1116.5,samples tested,6200,6200,,2800,2800,0.11,0.11,,479,45.37,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938
73680,SGP,Asia,Singapore,13/1/2021,58984,38,29.143,29,0,0,10082.144,6.495,4.981,4.957,0,0,1.13,,,,,,,,,,,,,31518,5.387,0.001,1081.5,samples tested,,,,,4090,,,,699,45.37,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938
73681,SGP,Asia,Singapore,14/1/2021,59029,45,30.857,29,0,0,10089.836,7.692,5.274,4.957,0,0,1.12,,,,,,,,,,,,,31613,5.404,0.001,1024.5,samples tested,,,,,4520,,,,773,45.37,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938
73682,SGP,Asia,Singapore,15/1/2021,59059,30,31.857,29,0,0,10094.964,5.128,5.445,4.957,0,0,1.09,,,,,,,,,,,,,31709,5.42,0.001,995.4,samples tested,,,,,4735,,,,809,50.93,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938
73683,SGP,Asia,Singapore,16/1/2021,59083,24,31.143,29,0,0,10099.066,4.102,5.323,4.957,0,0,1.05,,,,,,,,,,,,,31804,5.436,0.001,1021.2,samples tested,,,,,4864,,,,831,50.93,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938
73684,SGP,Asia,Singapore,17/1/2021,59113,30,29.429,29,0,0,10104.194,5.128,5.03,4.957,0,0,1.02,,,,,,,,,,,,,31900,5.453,0.001,1084,samples tested,,,,,4950,,,,846,50.93,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938
73685,SGP,Asia,Singapore,18/1/2021,59127,14,28.286,29,0,0,10106.587,2.393,4.835,4.957,0,0,1.02,,,,,,,,,,6061147,1036.033,,31995,5.469,0.001,1131.1,samples tested,,,,,5011,,,,857,50.93,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938
73686,SGP,Asia,Singapore,19/1/2021,59157,30,30.143,29,0,0,10111.715,5.128,5.152,4.957,0,0,1.04,,,,,,,,,,,,,32612,5.574,0.001,1081.9,samples tested,,,,,5380,,,,920,50.93,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938
73687,SGP,Asia,Singapore,20/1/2021,59197,40,30.429,29,0,0,10118.552,6.837,5.201,4.957,0,0,1.05,,,,,,,,,,,,,33230,5.68,0.001,1092.1,samples tested,,,,,5380,,,,920,50.93,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938
73688,SGP,Asia,Singapore,21/1/2021,59235,38,29.429,29,0,0,10125.047,6.495,5.03,4.957,0,0,1.02,,,,,,,,,,,,,33847,5.785,0.001,1150.1,samples tested,,,,,5380,,,,920,50.93,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938
73689,SGP,Asia,Singapore,22/1/2021,59250,15,27.286,29,0,0,10127.611,2.564,4.664,4.957,0,0,1,,,,,,,,,,,,,34464,5.891,0.001,1263.1,samples tested,60000,60000,,,5380,1.03,1.03,,920,50.93,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938
73690,SGP,Asia,Singapore,23/1/2021,59260,10,25.286,29,0,0,10129.321,1.709,4.322,4.957,0,0,1,,,,,,,,,,,,,35081,5.996,0.001,1387.4,samples tested,,,,,6127,,,,1047,50.93,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938
73691,SGP,Asia,Singapore,24/1/2021,59308,48,27.857,29,0,0,10137.525,8.205,4.762,4.957,0,0,1.07,,,,,,,,,,,,,35698,6.102,0.001,1281.5,samples tested,,,,,6874,,,,1175,50.93,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938
73692,SGP,Asia,Singapore,25/1/2021,59352,44,32.143,29,0,0,10145.046,7.521,5.494,4.957,0,0,1.08,,,,,,,,,,6315357,1079.485,,36316,6.207,0.001,1129.8,samples tested,,,,,7621,,,,1303,50.93,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938
73693,SGP,Asia,Singapore,26/1/2021,59366,14,29.857,29,0,0,10147.439,2.393,5.103,4.957,0,0,1.03,,,,,,,,,,,,,36062,6.164,0.001,1207.8,samples tested,,,,,8369,,,,1431,50.93,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938
73694,SGP,Asia,Singapore,27/1/2021,59391,25,27.714,29,0,0,10151.712,4.273,4.737,4.957,0,0,1.02,,,,,,,,,,,,,35809,6.121,0.001,1292.1,samples tested,113050,113000,50,,9116,1.93,1.93,0,1558,50.93,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938
73695,SGP,Asia,Singapore,28/1/2021,59425,34,27.143,29,0,0,10157.524,5.812,4.64,4.957,0,0,1.03,,,,,,,,,,,,,35555,6.077,0.001,1309.9,samples tested,,,,,9847,,,,1683,50.93,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938
73696,SGP,Asia,Singapore,29/1/2021,59449,24,28.429,29,0,0,10161.626,4.102,4.859,4.957,0,0,1.04,,,,,,,,,,,,,35302,6.034,0.001,1241.8,samples tested,,,,,10579,,,,1808,50.93,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938
73697,SGP,Asia,Singapore,30/1/2021,59507,58,35.286,29,0,0,10171.54,9.914,6.031,4.957,0,0,1.06,,,,,,,,,,,,,35048,5.991,0.001,993.3,samples tested,,,,,10563,,,,1806,50.93,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938
73698,SGP,Asia,Singapore,31/1/2021,59536,29,32.571,29,0,0,10176.497,4.957,5.567,4.957,0,0,0.99,,,,,,,,,,,,,34795,5.948,0.001,1068.3,samples tested,155050,155000,50,,10547,2.65,2.65,0,1803,50.93,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938
73699,SGP,Asia,Singapore,1/2/2021,59565,29,30.429,29,0,0,10181.454,4.957,5.201,4.957,0,0,0.94,,,,,,,,,,6557144,1120.814,,34541,5.904,0.001,1135.1,samples tested,,,,,10885,,,,1861,50.93,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938
73700,SGP,Asia,Singapore,2/2/2021,59584,19,31.143,29,0,0,10184.702,3.248,5.323,4.957,0,0,0.89,,,,,,,,,,,,,34559,5.907,0.001,1109.7,samples tested,181000,175000,6000,,11223,3.09,2.99,0.1,1918,50.93,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938
73701,SGP,Asia,Singapore,3/2/2021,59602,18,30.143,29,0,0,10187.779,3.077,5.152,4.957,0,0,0.84,,,,,,,,,,,,,34578,5.91,0.001,1147.1,samples tested,,,,,11046,,,,1888,50.93,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938
73702,SGP,Asia,Singapore,4/2/2021,59624,22,28.429,29,0,0,10191.539,3.76,4.859,4.957,0,0,0.82,,,,,,,,,,,,,34596,5.913,0.001,1216.9,samples tested,,,,,10886,,,,1861,50.93,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938
73703,SGP,Asia,Singapore,5/2/2021,59649,25,28.571,29,0,0,10195.812,4.273,4.884,4.957,0,0,0.82,,,,,,,,,,,,,34615,5.917,0.001,1211.5,samples tested,,,,,10725,,,,1833,50.93,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938
73704,SGP,Asia,Singapore,6/2/2021,59675,26,24,29,0,0,10200.257,4.444,4.102,4.957,0,0,0.81,,,,,,,,,,,,,34633,5.92,0.001,1443,samples tested,,,,,10564,,,,1806,50.93,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938
73705,SGP,Asia,Singapore,7/2/2021,59699,24,23.286,29,0,0,10204.359,4.102,3.98,4.957,0,0,0.79,,,,,,,,,,,,,34652,5.923,0.001,1488.1,samples tested,,,,,10404,,,,1778,50.93,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938
73706,SGP,Asia,Singapore,8/2/2021,59721,22,22.286,29,0,0,10208.119,3.76,3.809,4.957,0,0,0.76,,,,,,,,,,6799834,1162.297,,34670,5.926,0.001,1555.7,samples tested,,,,,9889,,,,1690,50.93,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938
73707,SGP,Asia,Singapore,9/2/2021,59732,11,21.143,29,0,0,10210,1.88,3.614,4.957,0,0,0.72,,,,,,,,,,,,,34306,5.864,0.001,1622.6,samples tested,,,,,9375,,,,1602,50.93,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938
73708,SGP,Asia,Singapore,10/2/2021,59747,15,20.714,29,0,0,10212.564,2.564,3.541,4.957,0,0,0.68,,,,,,,,,,,,,33942,5.802,0.001,1638.6,samples tested,256000,250000,6000,,9375,4.38,4.27,0.1,1602,50.93,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938
73709,SGP,Asia,Singapore,11/2/2021,59759,12,19.286,29,0,0,10214.615,2.051,3.297,4.957,0,0,0.66,,,,,,,,,,,,,33578,5.739,0.001,1741.1,samples tested,,,,,9893,,,,1691,50.93,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938
73710,SGP,Asia,Singapore,12/2/2021,59777,18,18.286,29,0,0,10217.692,3.077,3.126,4.957,0,0,0.66,,,,,,,,,,,,,33214,5.677,0.001,1816.4,samples tested,,,,,10411,,,,1780,50.93,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938
73711,SGP,Asia,Singapore,13/2/2021,59786,9,15.857,29,0,0,10219.23,1.538,2.71,4.957,0,0,0.64,,,,,,,,,,,,,32849,5.615,0,2071.6,samples tested,,,,,10929,,,,1868,50.93,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938
73712,SGP,Asia,Singapore,14/2/2021,59800,14,14.429,29,0,0,10221.623,2.393,2.466,4.957,0,0,0.64,,,,,,,,,,,,,32485,5.553,0,2251.4,samples tested,,,,,11446,,,,1956,50.93,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938
73713,SGP,Asia,Singapore,15/2/2021,59809,9,12.571,29,0,0,10223.161,1.538,2.149,4.957,0,0,0.63,,,,,,,,,,7024683,1200.73,,32121,5.49,0,2555.2,samples tested,,,,,11964,,,,2045,50.93,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938
73714,SGP,Asia,Singapore,16/2/2021,59810,1,11.143,29,0,0,10223.332,0.171,1.905,4.957,0,0,0.64,,,,,,,,,,,,,32963,5.634,0,2958.2,samples tested,,,,,12482,,,,2134,50.93,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938
73715,SGP,Asia,Singapore,17/2/2021,59821,11,10.571,29,0,0,10225.212,1.88,1.807,4.957,0,0,0.68,,,,,,,,,,,,,33804,5.778,0,3197.8,samples tested,,,,,13000,,,,2222,50.93,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938
73716,SGP,Asia,Singapore,18/2/2021,59832,11,10.429,29,0,0,10227.093,1.88,1.783,4.957,0,0,0.71,,,,,,,,,,,,,34645,5.922,0,3322,samples tested,360000,250000,110000,,13000,6.15,4.27,1.88,2222,50.93,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938
73717,SGP,Asia,Singapore,19/2/2021,59846,14,9.857,29,0,0,10229.486,2.393,1.685,4.957,0,0,0.75,,,,,,,,,,,,,35487,6.066,0,3600.2,samples tested,,,,,13286,,,,2271,50.93,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938
73718,SGP,Asia,Singapore,20/2/2021,59858,12,10.286,29,0,0,10231.537,2.051,1.758,4.957,0,0,0.77,,,,,,,,,,,,,36328,6.21,0,3531.8,samples tested,,,,,13572,,,,2320,50.93,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938
73719,SGP,Asia,Singapore,21/2/2021,59869,11,9.857,29,0,0,10233.417,1.88,1.685,4.957,0,0,0.78,,,,,,,,,,,,,37170,6.353,0,3770.9,samples tested,,,,,13859,,,,2369,50.93,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938
73720,SGP,Asia,Singapore,22/2/2021,59879,10,10,29,0,0,10235.126,1.709,1.709,4.957,0,0,0.79,,,,,,,,,,7290760,1246.211,,38011,6.497,0,3801.1,samples tested,,,,,14145,,,,2418,50.93,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938
73721,SGP,Asia,Singapore,23/2/2021,59883,4,10.429,29,0,0,10235.81,0.684,1.783,4.957,0,0,0.8,,,,,,,,,,,,,37748,6.452,0,3619.5,samples tested,,,,,14431,,,,2467,50.93,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938
73722,SGP,Asia,Singapore,24/2/2021,59890,7,9.857,29,0,0,10237.007,1.197,1.685,4.957,0,0,0.82,,,,,,,,,,,,,37486,6.407,0,3803,samples tested,,,,,14717,,,,2516,50.93,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938
73723,SGP,Asia,Singapore,25/2/2021,59900,10,9.714,29,0,0,10238.716,1.709,1.66,4.957,0,0,0.88,,,,,,,,,,,,,37223,6.363,0,3831.9,samples tested,,,,,15004,,,,2565,50.93,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938
73724,SGP,Asia,Singapore,26/2/2021,59913,13,9.571,29,0,0,10240.938,2.222,1.636,4.957,0,0,0.94,,,,,,,,,,,,,36960,6.318,0,3861.7,samples tested,,,,,15004,,,,2565,50.93,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938
73725,SGP,Asia,Singapore,27/2/2021,59925,12,9.571,29,0,0,10242.989,2.051,1.636,4.957,0,0,0.98,,,,,,,,,,,,,36697,6.273,0,3834.2,samples tested,,,,,15004,,,,2565,50.93,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938
73726,SGP,Asia,Singapore,28/2/2021,59936,11,9.571,29,0,0,10244.869,1.88,1.636,4.957,0,0,1.02,,,,,,,,,,,,,36435,6.228,0,3806.8,samples tested,,,,,15004,,,,2565,50.93,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938
73727,SGP,Asia,Singapore,1/3/2021,59948,12,9.857,29,0,0,10246.921,2.051,1.685,4.957,0,0,1.06,,,,,,,,,,7543963,1289.491,,36172,6.183,0,3669.7,samples tested,525039,317715,207324,,15004,8.97,5.43,3.54,2565,50.93,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938
73728,SGP,Asia,Singapore,2/3/2021,59956,8,10.429,29,0,0,10248.288,1.367,1.783,4.957,0,0,1.1,,,,,,,,,,,,,36337,6.211,0,3484.2,samples tested,,,,,14763,,,,2523,50.93,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938
73729,SGP,Asia,Singapore,3/3/2021,59979,23,12.714,29,0,0,10252.219,3.931,2.173,4.957,0,0,1.14,,,,,,,,,,,,,36502,6.239,0,2871,samples tested,,,,,14523,,,,2482,50.93,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938
73730,SGP,Asia,Singapore,4/3/2021,59998,19,14,29,0,0,10255.467,3.248,2.393,4.957,0,0,1.1,,,,,,,,,,,,,36668,6.268,0,2619.1,samples tested,565000,350000,215000,,14282,9.66,5.98,3.67,2441,50.93,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938
73731,SGP,Asia,Singapore,5/3/2021,60007,9,13.429,29,0,0,10257.005,1.538,2.295,4.957,0,0,1.04,,,,,,,,,,,,,36833,6.296,0,2742.8,samples tested,,,,,13615,,,,2327,50.93,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938
73732,SGP,Asia,Singapore,6/3/2021,60020,13,13.571,29,0,0,10259.228,2.222,2.32,4.957,0,0,1.01,,,,,,,,,,,,,36998,6.324,0,2726.3,samples tested,,,,,12948,,,,2213,50.93,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938
73733,SGP,Asia,Singapore,7/3/2021,60033,13,13.857,29,0,0,10261.45,2.222,2.369,4.957,0,0,0.98,,,,,,,,,,,,,37163,6.352,0,2681.9,samples tested,596000,379000,217000,,12281,10.19,6.48,3.71,2099,50.93,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938
73734,SGP,Asia,Singapore,8/3/2021,60046,13,14,29,0,0,10263.672,2.222,2.393,4.957,0,0,0.96,,,,,,,,,,7805264,1334.155,,37329,6.381,0,2666.4,samples tested,611314,392620,218694,15314,12325,10.45,6.71,3.74,2107,50.93,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938
73735,SGP,Asia,Singapore,9/3/2021,60052,6,13.714,29,0,0,10264.697,1.026,2.344,4.957,0,0,0.93,,,,,,,,,,,,,37107,6.343,0,2705.8,samples tested,,,,,14118,,,,2413,50.93,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938
73736,SGP,Asia,Singapore,10/3/2021,60062,10,11.857,29,0,0,10266.407,1.709,2.027,4.957,0,0,0.91,,,,,,,,,,,,,36886,6.305,0,3110.9,samples tested,,,,,15911,,,,2720,50.93,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938
73737,SGP,Asia,Singapore,11/3/2021,60070,8,10.286,29,0,0,10267.774,1.367,1.758,4.957,0,0,0.91,,,,,,,,,,,,,36664,6.267,0,3564.5,samples tested,,,,,17705,,,,3026,50.93,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938
73738,SGP,Asia,Singapore,12/3/2021,60080,10,10.429,29,0,0,10269.483,1.709,1.783,4.957,0,0,0.94,,,,,,,,,,,,,36443,6.229,0,3494.4,samples tested,,,,,19925,,,,3406,50.93,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938
73739,SGP,Asia,Singapore,13/3/2021,60088,8,9.714,30,1,0.143,10270.851,1.367,1.66,5.128,0.171,0.024,0.98,,,,,,,,,,,,,36221,6.191,0,3728.7,samples tested,,,,,22144,,,,3785,50.93,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938
73740,SGP,Asia,Singapore,14/3/2021,60105,17,10.286,30,0,0.143,10273.757,2.906,1.758,5.128,0,0.024,1.05,,,,,,,,,,,,,36000,6.153,0,3499.9,samples tested,,,,,24364,,,,4165,50.93,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938
73741,SGP,Asia,Singapore,15/3/2021,60117,12,10.143,30,0,0.143,10275.808,2.051,1.734,5.128,0,0.024,1.06,,,,,,,,,,8055714,1376.964,,35779,6.116,0,3527.5,samples tested,792423,549254,243169,,25873,13.54,9.39,4.16,4422,50.93,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938
73742,SGP,Asia,Singapore,16/3/2021,60128,11,10.857,30,0,0.143,10277.688,1.88,1.856,5.128,0,0.024,1.07,,,,,,,,,,,,,40680,6.953,0,3746.9,samples tested,,,,,27880,,,,4766,50.93,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938
73743,SGP,Asia,Singapore,17/3/2021,60137,9,10.714,30,0,0.143,10279.226,1.538,1.831,5.128,0,0.024,1.07,,,,,,,,,,,,,45582,7.791,0,4254.4,samples tested,,,,,29888,,,,5109,50.93,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938
73744,SGP,Asia,Singapore,18/3/2021,60152,15,11.714,30,0,0.143,10281.79,2.564,2.002,5.128,0,0.024,1.11,,,,,,,,,,,,,50484,8.629,0,4309.7,samples tested,,,,,31896,,,,5452,50.93,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938
73745,SGP,Asia,Singapore,19/3/2021,60167,15,12.429,30,0,0.143,10284.354,2.564,2.124,5.128,0,0.024,1.13,,,,,,,,,,,,,55386,9.467,0,4456.2,samples tested,,,,,33903,,,,5795,50.93,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938
73746,SGP,Asia,Singapore,20/3/2021,60184,17,13.714,30,0,0,10287.26,2.906,2.344,5.128,0,0,1.14,,,,,,,,,,,,,60287,10.305,0,4396,samples tested,,,,,35911,,,,6138,50.93,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938
73747,SGP,Asia,Singapore,21/3/2021,60196,12,13,30,0,0,10289.311,2.051,2.222,5.128,0,0,1.13,,,,,,,,,,,,,65189,11.143,0,5014.5,samples tested,,,,,37919,,,,6482,50.93,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938
73748,SGP,Asia,Singapore,22/3/2021,60208,12,13,30,0,0,10291.362,2.051,2.222,5.128,0,0,1.14,,,,,,,,,,8546349,1460.829,,70091,11.981,0,5391.6,samples tested,1071908,771297,300611,,39926,18.32,13.18,5.14,6825,50.93,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938
73749,SGP,Asia,Singapore,23/3/2021,60221,13,13.286,30,0,0,10293.584,2.222,2.271,5.128,0,0,1.16,,,,,,,,,,,,,65081,11.124,0,4898.5,samples tested,1109000,799000,310000,37092,39522,18.96,13.66,5.3,6756,50.93,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938
73750,SGP,Asia,Singapore,24/3/2021,60236,15,14.143,30,0,0,10296.148,2.564,2.417,5.128,0,0,1.18,,,,,,,,,,,,,60072,10.268,0,4247.5,samples tested,,,,,38816,,,,6635,50.93,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938
73751,SGP,Asia,Singapore,25/3/2021,60253,17,14.429,30,0,0,10299.054,2.906,2.466,5.128,0,0,1.2,,,,,,,,,,,,,55063,9.412,0,3816.1,samples tested,,,,,38110,,,,6514,50.93,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938
73752,SGP,Asia,Singapore,26/3/2021,60265,12,14,30,0,0,10301.105,2.051,2.393,5.128,0,0,1.21,,,,,,,,,,,,,50053,8.556,0,3575.2,samples tested,,,,,37404,,,,6393,50.93,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938
73753,SGP,Asia,Singapore,27/3/2021,60288,23,14.857,30,0,0,10305.037,3.931,2.54,5.128,0,0,1.27,,,,,,,,,,,,,45044,7.699,0,3031.8,samples tested,,,,,36698,,,,6273,50.93,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938
73754,SGP,Asia,Singapore,28/3/2021,60300,12,14.857,30,0,0,10307.088,2.051,2.54,5.128,0,0,1.3,,,,,,,,,,,,,40035,6.843,0,2694.7,samples tested,,,,,35992,,,,6152,50.93,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938
73755,SGP,Asia,Singapore,29/3/2021,60321,21,16.143,30,0,0,10310.678,3.59,2.759,5.128,0,0,1.36,,,,,,,,,,,,,35026,5.987,0,2169.7,samples tested,1318912,943307,375605,,35286,22.54,16.12,6.42,6031,50.93,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.938
